SEMESTRE,MAT_ALU,COD_DISC,NOTA,FALTAS,STATUS,
7,5054,10,7,14,R,
3,5055,14,5,4,R,
4,5056,18,9,5,R,
8,5057,2,4,9,R,
8,5058,14,2,20,R,
4,5059,21,10,11,R,
4,5060,16,5,11,R,
2,5061,8,7,8,R,
6,5062,11,8,18,R,
3,5063,16,4,15,R,
3,5064,5,10,17,R,
6,5065,1,1,8,R,
8,5066,3,2,17,R,
8,5067,11,4,5,R,
1,5068,3,0,6,R,
7,5069,16,0,16,R,
1,5070,4,3,13,R,
2,5071,7,9,16,R,
1,5072,7,2,10,R,
5,5073,24,1,8,R,
2,5074,13,2,10,R,
2,5075,2,1,9,R,
7,5076,12,8,3,R,
1,5077,9,9,17,R,
7,5078,17,0,13,R,
5,5079,15,1,16,R,
8,5080,3,5,7,R,
5,5081,20,5,15,R,
6,5082,3,8,3,R,
6,5083,10,7,17,R,
8,5084,5,0,18,R,
5,5085,8,10,16,R,
4,5086,9,5,2,R,
4,5087,23,5,9,R,
8,5088,6,2,15,R,
1,5089,6,6,0,R,
3,5090,10,2,4,R,
6,5091,3,9,12,R,
7,5092,23,1,11,R,
3,5093,3,5,0,R,
2,5094,12,4,9,R,
4,5095,2,10,20,R,
1,5096,16,6,2,R,
1,5097,2,10,12,R,
6,5098,2,7,14,R,
5,5099,17,1,1,R,
4,5100,9,4,8,R,
5,5101,13,1,16,R,
2,5102,9,4,19,R,
2,5103,9,9,3,R,
4,5104,23,0,17,R,
8,5105,24,4,0,R,
8,5106,14,5,8,R,
8,5107,21,5,8,R,
6,5108,22,6,8,R,
5,5109,20,0,20,R,
8,5110,18,1,17,R,
3,5111,23,9,9,R,
7,5112,2,8,15,R,
6,5113,1,6,11,R,
6,5114,14,7,13,R,
3,5115,13,3,10,R,
2,5116,21,5,18,R,
3,5117,24,9,5,R,
1,5118,2,9,18,R,
8,5119,1,4,7,R,
7,5120,24,4,15,R,
5,5121,7,7,10,R,
6,5122,22,4,3,R,
1,5123,7,2,10,R,
4,5124,6,5,18,R,
2,5125,15,10,18,R,
4,5126,21,10,6,R,
4,5127,4,1,12,R,
6,5128,19,0,14,R,
7,5129,4,6,6,R,
8,5130,11,0,1,R,
1,5131,10,1,8,R,
8,5132,24,3,15,R,
2,5133,6,7,1,R,
1,5134,7,3,11,R,
8,5135,19,4,8,R,
8,5136,6,4,17,R,
8,5137,8,3,8,R,
1,5138,23,3,3,R,
7,5139,10,3,11,R,
5,5140,17,6,14,R,
2,5141,11,0,8,R,
5,5142,3,8,16,R,
8,5143,21,1,1,R,
4,5144,3,3,11,R,
4,5145,11,2,8,R,
6,5146,24,5,5,R,
7,5147,8,4,13,R,
5,5148,9,3,9,R,
5,5149,14,9,3,R,
4,5150,8,8,4,R,
4,5151,19,7,17,R,
4,5152,20,5,15,R,
6,5153,21,10,8,R,
2,5154,10,9,18,R,
1,5155,15,0,14,R,
8,5156,6,8,19,R,
1,5157,2,8,14,R,
3,5158,17,5,20,R,
6,5159,2,8,5,R,
6,5160,22,2,8,R,
4,5161,20,8,17,R,
8,5162,6,0,5,R,
3,5163,5,10,6,R,
2,5164,3,2,4,R,
6,5165,19,1,8,R,
7,5166,15,9,13,R,
7,5167,23,9,16,R,
5,5168,15,5,12,R,
7,5169,10,2,6,R,
8,5170,7,1,5,R,
2,5171,23,4,13,R,
5,5172,17,1,16,R,
2,5173,5,9,20,R,
6,5174,16,5,0,R,
7,5175,1,10,14,R,
7,5176,13,6,15,R,
2,5177,15,0,20,R,
6,5178,5,1,19,R,
5,5179,15,3,14,R,
3,5180,3,2,16,R,
5,5181,21,2,19,R,
8,5182,2,9,18,R,
6,5183,4,1,13,R,
7,5184,1,3,17,R,
7,5185,18,8,8,R,
7,5186,1,0,1,R,
6,5187,13,7,2,R,
2,5188,16,7,3,R,
3,5189,17,4,13,R,
4,5190,11,1,7,R,
3,5191,20,10,15,R,
6,5192,18,3,15,R,
3,5193,17,3,1,R,
8,5194,23,5,2,R,
6,5195,18,0,1,R,
7,5196,14,8,3,R,
8,5197,6,10,14,R,
6,5198,10,0,7,R,
3,5199,11,7,7,R,
7,5200,14,10,10,R,
3,5201,10,4,14,R,
1,5202,15,2,7,R,
1,5203,8,7,7,R,
8,5204,4,0,15,R,
7,5205,24,7,13,R,
8,5206,1,8,7,R,
7,5207,22,4,2,R,
7,5208,8,10,20,R,
7,5209,7,3,17,R,
7,5210,6,10,15,R,
8,5211,8,4,10,R,
8,5212,11,10,0,R,
2,5213,19,8,15,R,
3,5214,8,6,3,R,
6,5215,19,3,6,R,
2,5216,11,4,1,R,
1,5217,2,8,12,R,
4,5218,20,10,7,R,
4,5219,11,5,15,R,
8,5220,10,7,19,R,
2,5221,16,7,1,R,
1,5222,13,2,18,R,
1,5223,19,8,8,R,
6,5224,1,6,0,R,
2,5225,9,10,12,R,
1,5226,24,6,5,R,
7,5227,6,3,7,R,
3,5228,1,10,20,R,
8,5229,17,8,5,R,
2,5230,20,9,5,R,
6,5231,16,6,1,R,
7,5232,15,6,5,R,
4,5233,4,8,20,R,
8,5234,12,0,6,R,
2,5235,13,2,17,R,
5,5236,4,3,4,R,
4,5237,17,1,4,R,
3,5238,16,6,18,R,
5,5239,23,1,20,R,
7,5240,23,5,13,R,
1,5241,4,6,8,R,
2,5242,10,1,8,R,
7,5243,20,5,15,R,
1,5244,15,4,17,R,
8,5245,9,3,0,R,
6,5246,20,0,17,R,
7,5247,16,3,19,R,
4,5248,14,9,15,R,
5,5249,15,3,3,R,
3,5250,23,6,15,R,
5,5251,16,9,5,R,
5,5252,14,1,0,R,
3,5253,15,10,5,R,
7,5254,3,0,0,R,
8,5255,22,5,4,R,
1,5256,18,4,1,R,
8,5257,10,2,12,R,
8,5258,3,1,16,R,
2,5259,16,2,8,R,
6,5260,4,5,10,R,
2,5261,19,6,12,R,
2,5262,21,1,18,R,
6,5263,23,8,9,R,
5,5264,24,10,19,R,
1,5265,22,1,18,R,
2,5266,6,8,14,R,
6,5267,5,6,11,R,
1,5268,2,3,13,R,
4,5269,18,2,20,R,
4,5270,2,9,16,R,
5,5271,5,1,8,R,
2,5272,12,3,8,R,
2,5273,5,9,4,R,
8,5274,12,7,3,R,
2,5275,3,6,5,R,
6,5276,3,8,16,R,
5,5277,3,2,13,R,
1,5278,9,5,13,R,
5,5279,20,1,4,R,
5,5280,14,9,18,R,
1,5281,1,1,2,R,
2,5282,5,2,19,R,
1,5283,2,0,3,R,
4,5284,24,8,12,R,
3,5285,7,6,13,R,
5,5286,24,0,14,R,
5,5287,9,10,7,R,
4,5288,21,5,15,R,
5,5289,9,8,10,R,
3,5290,13,9,17,R,
7,5291,15,0,6,R,
8,5292,13,0,16,R,
2,5293,20,10,16,R,
3,5294,14,8,18,R,
4,5295,1,4,6,R,
6,5296,24,9,10,R,
5,5297,11,0,11,R,
2,5298,3,1,6,R,
5,5299,22,4,4,R,
8,5300,21,4,7,R,
3,5301,17,7,2,R,
1,5302,2,3,11,R,
7,5303,8,4,14,R,
2,5304,18,5,2,R,
1,5305,1,2,5,R,
4,5306,24,6,9,R,
5,5307,15,9,1,R,
3,5308,18,7,15,R,
1,5309,11,0,16,R,
4,5310,2,7,7,R,
8,5311,3,0,5,R,
1,5312,12,1,12,R,
8,5313,18,5,19,R,
7,5314,18,3,2,R,
4,5315,1,0,13,R,
8,5316,22,0,10,R,
5,5317,17,2,13,R,
1,5318,14,7,0,R,
1,5319,15,5,9,R,
4,5320,18,5,4,R,
4,5321,3,7,5,R,
6,5322,10,2,6,R,
2,5323,5,5,6,R,
6,5324,14,3,5,R,
2,5325,16,6,4,R,
4,5326,23,9,18,R,
2,5327,20,9,5,R,
4,5328,24,3,15,R,
1,5329,11,3,10,R,
4,5330,17,8,20,R,
8,5331,15,7,12,R,
6,5332,9,6,17,R,
6,5333,20,2,8,R,
5,5334,6,6,5,R,
2,5335,15,0,9,R,
2,5336,19,4,16,R,
1,5337,5,0,3,R,
1,5338,21,2,4,R,
3,5339,22,1,0,R,
7,5340,6,5,17,R,
8,5341,18,4,10,R,
8,5342,8,1,17,R,
1,5343,7,10,16,R,
8,5344,14,10,11,R,
6,5345,5,4,1,R,
2,5346,10,6,6,R,
6,5347,17,1,19,R,
6,5348,4,5,17,R,
7,5349,18,6,2,R,
8,5350,22,9,19,R,
1,5351,18,7,2,R,
1,5352,5,6,1,R,
5,5353,24,6,16,R,
7,5354,21,6,15,R,
2,5355,7,10,18,R,
7,5356,3,3,0,R,
1,5357,24,5,16,R,
7,5358,24,1,7,R,
8,5359,23,5,15,R,
1,5360,7,2,14,R,
4,5361,18,0,20,R,
7,5362,12,5,9,R,
7,5363,9,10,6,R,
2,5364,13,0,13,R,
8,5365,15,7,12,R,
3,5366,1,9,8,R,
1,5367,1,7,12,R,
1,5368,4,3,10,R,
2,5369,14,6,15,R,
8,5370,7,1,3,R,
6,5371,5,10,13,R,
5,5372,15,9,18,R,
1,5373,14,5,17,R,
6,5374,19,9,11,R,
6,5375,20,9,5,R,
1,5376,8,0,2,R,
1,5377,19,1,9,R,
6,5378,1,2,7,R,
8,5379,2,9,15,R,
1,5380,17,9,17,R,
1,5381,8,7,4,R,
5,5382,13,6,17,R,
7,5383,15,4,20,R,
6,5384,17,9,2,R,
6,5385,12,7,4,R,
6,5386,18,4,19,R,
3,5387,23,3,15,R,
4,5388,2,4,7,R,
2,5389,9,5,6,R,
2,5390,5,3,3,R,
4,5391,9,7,2,R,
3,5392,1,9,9,R,
5,5393,10,0,10,R,
1,5394,24,3,19,R,
6,5395,10,9,7,R,
6,5396,14,6,5,R,
5,5397,22,3,8,R,
5,5398,8,2,11,R,
4,5399,1,4,0,R,
1,5400,6,3,6,R,
5,5401,17,8,18,R,
3,5402,7,2,6,R,
3,5403,22,5,2,R,
4,5404,19,5,7,R,
1,5405,19,7,19,R,
7,5406,2,9,20,R,
8,5407,12,0,7,R,
7,5408,18,8,2,R,
4,5409,16,6,17,R,
2,5410,19,3,4,R,
7,5411,4,6,16,R,
6,5412,7,6,13,R,
8,5413,8,10,6,R,
6,5414,19,9,15,R,
1,5415,5,0,1,R,
3,5416,10,4,13,R,
8,5417,12,10,11,R,
5,5418,15,0,5,R,
5,5419,15,3,14,R,
6,5420,14,6,20,R,
3,5421,6,1,16,R,
6,5422,8,2,4,R,
2,5423,5,1,18,R,
1,5424,21,0,16,R,
7,5425,22,5,7,R,
8,5426,13,7,20,R,
5,5427,11,8,3,R,
3,5428,18,0,3,R,
6,5429,20,9,20,R,
8,5430,3,6,10,R,
2,5431,19,3,2,R,
1,5432,2,9,7,R,
3,5433,2,9,2,R,
2,5434,4,6,12,R,
2,5435,22,3,19,R,
8,5436,19,4,8,R,
4,5437,14,8,12,R,
6,5438,23,6,19,R,
3,5439,19,1,0,R,
2,5440,20,1,0,R,
4,5441,22,0,5,R,
3,5442,9,5,16,R,
3,5443,2,4,6,R,
7,5444,6,6,3,R,
2,5445,16,0,17,R,
8,5446,7,5,2,R,
2,5447,18,6,0,R,
4,5448,11,2,0,R,
3,5449,8,6,15,R,
5,5450,4,2,9,R,
3,5451,18,8,10,R,
6,5452,16,1,9,R,
3,5453,11,7,8,R,
1,5454,21,6,1,R,
6,5455,21,0,2,R,
1,5456,3,5,5,R,
1,5457,8,6,6,R,
3,5458,3,4,4,R,
1,5459,19,4,18,R,
8,5460,15,7,12,R,
2,5461,10,2,0,R,
5,5462,12,7,2,R,
5,5463,18,1,12,R,
2,5464,2,0,7,R,
2,5465,20,7,7,R,
7,5466,6,4,9,R,
1,5467,9,1,17,R,
6,5468,4,3,13,R,
5,5469,20,6,19,R,
3,5470,18,6,18,R,
3,5471,18,4,0,R,
6,5472,18,4,5,R,
5,5473,5,5,11,R,
5,5474,15,7,8,R,
8,5475,13,5,13,R,
5,5476,18,1,4,R,
6,5477,19,1,11,R,
8,5478,22,1,5,R,
8,5479,1,5,12,R,
7,5480,24,6,14,R,
7,5481,23,0,0,R,
7,5482,7,6,8,R,
4,5483,9,5,15,R,
7,5484,16,6,14,R,
5,5485,10,2,6,R,
3,5486,18,4,17,R,
6,5487,18,1,2,R,
3,5488,6,5,20,R,
2,5489,11,10,5,R,
6,5490,3,0,0,R,
4,5491,22,10,15,R,
8,5492,9,5,5,R,
7,5493,4,3,18,R,
3,5494,18,3,14,R,
2,5495,6,7,11,R,
6,5496,20,6,13,R,
6,5497,16,9,12,R,
1,5498,10,10,16,R,
5,5499,21,4,3,R,
3,5500,13,3,13,R,
1,5501,7,6,2,R,
2,5502,5,2,5,R,
4,5503,4,6,6,R,
4,5504,19,10,17,R,
6,5505,11,1,17,R,
8,5506,22,0,8,R,
1,5507,8,5,1,R,
6,5508,17,5,12,R,
2,5509,10,1,20,R,
4,5510,6,10,16,R,
8,5511,17,2,10,R,
5,5512,9,7,2,R,
7,5513,24,0,5,R,
8,5514,10,5,20,R,
3,5515,3,1,7,R,
1,5516,4,8,18,R,
1,5517,18,2,19,R,
7,5518,19,7,9,R,
7,5519,16,0,14,R,
5,5520,2,5,6,R,
1,5521,16,9,12,R,
4,5522,3,9,17,R,
1,5523,11,6,11,R,
2,5524,18,10,8,R,
4,5525,4,2,8,R,
4,5526,4,3,5,R,
8,5527,7,9,16,R,
4,5528,1,4,8,R,
6,5529,8,0,17,R,
6,5530,11,6,13,R,
4,5531,5,4,19,R,
3,5532,4,10,16,R,
7,5533,3,3,16,R,
3,5534,1,4,5,R,
5,5535,3,1,1,R,
7,5536,18,10,9,R,
8,5537,6,6,11,R,
1,5538,8,5,16,R,
5,5539,13,10,11,R,
5,5540,18,7,4,R,
4,5541,15,5,19,R,
3,5542,11,3,4,R,
1,5543,1,0,7,R,
8,5544,12,6,5,R,
1,5545,22,4,1,R,
5,5546,1,10,0,R,
1,5547,3,6,4,R,
7,5548,15,6,19,R,
6,5549,10,6,19,R,
3,5550,12,0,18,R,
2,5551,16,8,14,R,
4,5552,16,2,0,R,
2,5553,3,7,6,R,
2,5554,9,4,9,R,
5,5555,4,9,15,R,
2,5556,10,4,4,R,
1,5557,7,9,13,R,
5,5558,24,8,5,R,
4,5559,19,6,18,R,
2,5560,18,2,3,R,
5,5561,3,9,1,R,
5,5562,23,10,16,R,
7,5563,3,6,5,R,
3,5564,4,0,16,R,
3,5565,23,2,14,R,
2,5566,5,5,19,R,
3,5567,24,4,3,R,
1,5568,19,5,2,R,
5,5569,21,6,0,R,
3,5570,6,7,2,R,
6,5571,23,6,4,R,
2,5572,9,4,20,R,
7,5573,16,7,7,R,
7,5574,18,9,6,R,
7,5575,12,7,14,R,
7,5576,21,4,14,R,
2,5577,2,0,5,R,
7,5578,11,8,18,R,
1,5579,11,6,5,R,
1,5580,23,1,2,R,
1,5581,11,8,17,R,
4,5582,4,6,2,R,
1,5583,11,0,6,R,
3,5584,9,0,18,R,
8,5585,2,4,8,R,
5,5586,7,5,17,R,
3,5587,13,8,15,R,
1,5588,23,6,0,R,
7,5589,2,9,5,R,
4,5590,16,6,4,R,
5,5591,1,8,7,R,
4,5592,21,8,14,R,
7,5593,14,0,10,R,
1,5594,24,1,9,R,
6,5595,19,0,6,R,
6,5596,6,9,11,R,
8,5597,12,3,20,R,
1,5598,13,0,16,R,
1,5599,17,7,9,R,
4,5600,13,5,3,R,
1,5601,12,0,3,R,
6,5602,10,4,3,R,
6,5603,7,7,18,R,
6,5604,5,3,20,R,
1,5605,12,1,12,R,
4,5606,16,10,19,R,
1,5607,7,10,18,R,
3,5608,9,9,10,R,
7,5609,9,2,3,R,
8,5610,7,10,11,R,
8,5611,7,5,19,R,
3,5612,1,4,4,R,
2,5613,1,9,10,R,
8,5614,6,6,6,R,
7,5615,21,3,14,R,
6,5616,2,10,13,R,
1,5617,22,4,12,R,
5,5618,3,8,8,R,
3,5619,23,9,1,R,
5,5620,11,6,14,R,
7,5621,21,0,4,R,
8,5622,24,8,19,R,
5,5623,20,6,6,R,
7,5624,16,4,8,R,
4,5625,12,9,8,R,
7,5626,23,1,9,R,
4,5627,20,4,15,R,
1,5628,16,8,16,R,
8,5629,14,3,0,R,
4,5630,21,6,13,R,
7,5631,13,3,15,R,
6,5632,14,8,0,R,
5,5633,23,0,13,R,
6,5634,24,10,2,R,
4,5635,14,10,19,R,
2,5636,20,2,18,R,
3,5637,6,7,9,R,
3,5638,17,6,8,R,
3,5639,14,0,8,R,
1,5640,12,5,19,R,
2,5641,5,8,15,R,
1,5642,24,3,4,R,
7,5643,7,8,7,R,
5,5644,24,6,9,R,
2,5645,19,2,15,R,
3,5646,3,10,14,R,
2,5647,13,9,11,R,
6,5648,8,3,2,R,
3,5649,15,10,9,R,
2,5650,14,1,17,R,
7,5651,6,1,14,R,
7,5652,17,2,15,R,
2,5653,19,6,6,R,
6,5654,24,10,15,R,
1,5655,1,2,9,R,
6,5656,2,4,6,R,
8,5657,9,3,17,R,
6,5658,10,10,16,R,
1,5659,18,5,2,R,
6,5660,18,5,11,R,
4,5661,14,8,6,R,
7,5662,7,5,2,R,
5,5663,5,4,5,R,
6,5664,2,9,18,R,
5,5665,21,2,12,R,
4,5666,13,3,8,R,
3,5667,21,4,15,R,
7,5668,5,4,20,R,
4,5669,9,0,13,R,
4,5670,7,5,12,R,
6,5671,12,5,18,R,
6,5672,22,6,7,R,
2,5673,20,9,14,R,
8,5674,4,1,2,R,
3,5675,20,2,12,R,
4,5676,5,9,14,R,
6,5677,19,2,7,R,
2,5678,7,8,11,R,
5,5679,6,5,2,R,
5,5680,10,2,1,R,
5,5681,16,10,12,R,
6,5682,23,3,7,R,
1,5683,13,6,6,R,
5,5684,13,4,10,R,
2,5685,15,4,0,R,
1,5686,7,9,14,R,
2,5687,15,7,12,R,
8,5688,15,2,18,R,
5,5689,9,6,10,R,
4,5690,12,7,18,R,
1,5691,1,2,3,R,
4,5692,12,3,20,R,
2,5693,11,10,17,R,
7,5694,13,2,14,R,
1,5695,16,10,0,R,
1,5696,11,5,20,R,
4,5697,15,6,15,R,
7,5698,2,6,1,R,
1,5699,10,7,7,R,
3,5700,2,1,5,R,
4,5701,19,3,14,R,
6,5702,15,7,16,R,
2,5703,23,6,7,R,
3,5704,12,4,10,R,
8,5705,21,4,7,R,
6,5706,17,5,0,R,
5,5707,6,9,2,R,
1,5708,9,7,13,R,
6,5709,9,1,18,R,
2,5710,15,0,12,R,
5,5711,9,2,0,R,
1,5712,18,10,10,R,
6,5713,24,2,12,R,
1,5714,18,7,16,R,
2,5715,4,8,5,R,
3,5716,4,6,2,R,
2,5717,9,0,12,R,
8,5718,16,5,19,R,
8,5719,19,0,0,R,
1,5720,3,8,4,R,
4,5721,7,5,17,R,
7,5722,17,10,13,R,
4,5723,24,10,2,R,
3,5724,15,8,10,R,
7,5725,16,1,9,R,
4,5726,7,3,7,R,
1,5727,5,0,19,R,
6,5728,22,0,0,R,
2,5729,17,2,1,R,
6,5730,24,3,17,R,
6,5731,9,7,3,R,
6,5732,2,7,18,R,
4,5733,23,4,6,R,
1,5734,16,10,15,R,
6,5735,17,3,13,R,
5,5736,16,10,7,R,
4,5737,4,8,5,R,
5,5738,6,8,7,R,
6,5739,16,6,12,R,
5,5740,19,8,10,R,
1,5741,23,9,7,R,
8,5742,4,10,3,R,
1,5743,13,3,4,R,
6,5744,6,8,20,R,
5,5745,15,4,10,R,
3,5746,19,5,13,R,
4,5747,12,2,10,R,
5,5748,9,7,4,R,
1,5749,4,8,20,R,
8,5750,18,5,4,R,
3,5751,7,5,14,R,
1,5752,3,5,19,R,
4,5753,23,2,1,R,
8,5754,1,5,5,R,
8,5755,5,3,16,R,
1,5756,9,7,3,R,
6,5757,1,5,0,R,
3,5758,13,0,9,R,
6,5759,23,3,16,R,
4,5760,23,6,14,R,
1,5761,24,3,19,R,
2,5762,10,9,2,R,
6,5763,6,10,18,R,
5,5764,18,8,0,R,
6,5765,12,3,13,R,
2,5766,3,1,1,R,
5,5767,2,2,20,R,
5,5768,1,6,4,R,
1,5769,16,3,3,R,
7,5770,20,6,13,R,
3,5771,16,10,10,R,
5,5772,19,2,13,R,
6,5773,17,6,9,R,
3,5774,5,9,19,R,
5,5775,24,10,5,R,
7,5776,2,1,15,R,
4,5777,7,2,2,R,
7,5778,16,8,20,R,
1,5779,11,1,9,R,
4,5780,7,2,14,R,
5,5781,1,1,7,R,
4,5782,15,9,20,R,
5,5783,24,9,12,R,
4,5784,23,5,1,R,
7,5785,8,4,11,R,
8,5786,8,1,15,R,
8,5787,2,5,8,R,
5,5788,18,6,5,R,
1,5789,12,7,7,R,
5,5790,7,5,5,R,
5,5791,4,7,10,R,
2,5792,15,3,17,R,
4,5793,7,4,20,R,
6,5794,8,6,5,R,
6,5795,3,7,17,R,
2,5796,22,10,5,R,
1,5797,4,10,2,R,
1,5798,19,6,6,R,
7,5799,13,4,4,R,
8,5800,18,6,5,R,
4,5801,17,5,2,R,
2,5802,21,8,14,R,
4,5803,5,7,0,R,
6,5804,22,1,2,R,
1,5805,10,2,6,R,
6,5806,3,2,16,R,
7,5807,6,4,6,R,
1,5808,14,10,19,R,
2,5809,13,9,2,R,
6,5810,15,6,12,R,
8,5811,9,8,3,R,
5,5812,9,4,20,R,
1,5813,21,6,13,R,
2,5814,6,6,13,R,
4,5815,17,0,5,R,
7,5816,14,9,6,R,
3,5817,21,9,11,R,
8,5818,4,0,4,R,
3,5819,8,5,12,R,
8,5820,13,8,20,R,
3,5821,8,9,14,R,
7,5822,1,10,3,R,
8,5823,24,8,16,R,
8,5824,1,2,14,R,
2,5825,15,2,9,R,
4,5826,5,5,5,R,
2,5827,10,10,6,R,
3,5828,15,9,13,R,
2,5829,2,8,17,R,
4,5830,12,9,17,R,
6,5831,4,7,15,R,
2,5832,12,6,10,R,
6,5833,17,0,9,R,
1,5834,18,3,7,R,
4,5835,14,10,5,R,
5,5836,5,2,10,R,
4,5837,3,0,15,R,
1,5838,4,5,10,R,
7,5839,3,10,3,R,
4,5840,17,9,5,R,
6,5841,12,1,11,R,
2,5842,22,0,10,R,
7,5843,1,2,10,R,
6,5844,15,1,7,R,
8,5845,10,1,0,R,
2,5846,5,7,13,R,
2,5847,20,2,13,R,
8,5848,1,0,0,R,
3,5849,10,1,11,R,
5,5850,7,8,15,R,
4,5851,3,7,10,R,
6,5852,23,7,17,R,
1,5853,23,4,9,R,
7,5854,17,3,18,R,
1,5855,20,5,14,R,
5,5856,4,0,15,R,
6,5857,12,9,16,R,
4,5858,4,9,1,R,
2,5859,10,2,1,R,
6,5860,19,3,9,R,
4,5861,14,7,3,R,
3,5862,13,1,20,R,
2,5863,14,7,10,R,
2,5864,18,7,4,R,
1,5865,9,0,17,R,
6,5866,21,4,2,R,
1,5867,20,10,17,R,
7,5868,3,4,6,R,
4,5869,12,2,11,R,
8,5870,24,6,9,R,
6,5871,11,9,13,R,
1,5872,17,6,8,R,
6,5873,7,7,1,R,
7,5874,11,6,5,R,
4,5875,6,10,6,R,
7,5876,23,1,5,R,
2,5877,9,4,6,R,
2,5878,19,9,0,R,
5,5879,5,6,13,R,
8,5880,1,8,7,R,
1,5881,2,0,18,R,
3,5882,18,7,17,R,
7,5883,13,2,19,R,
5,5884,19,3,16,R,
5,5885,22,1,5,R,
3,5886,22,5,3,R,
2,5887,23,10,12,R,
4,5888,6,9,16,R,
2,5889,14,9,12,R,
2,5890,3,10,2,R,
3,5891,7,2,3,R,
6,5892,22,8,18,R,
6,5893,20,3,15,R,
7,5894,21,1,18,R,
2,5895,18,3,16,R,
1,5896,12,1,20,R,
1,5897,10,6,15,R,
7,5898,13,6,5,R,
6,5899,9,1,2,R,
1,5900,8,2,5,R,
3,5901,7,10,8,R,
8,5902,7,3,7,R,
5,5903,6,4,9,R,
2,5904,8,8,6,R,
5,5905,13,7,11,R,
6,5906,4,3,5,R,
6,5907,16,5,3,R,
7,5908,14,5,19,R,
3,5909,21,7,20,R,
6,5910,19,8,9,R,
8,5911,5,8,5,R,
4,5912,19,7,12,R,
7,5913,1,9,18,R,
8,5914,15,2,5,R,
7,5915,24,5,3,R,
7,5916,11,1,7,R,
2,5917,13,4,16,R,
4,5918,11,10,18,R,
3,5919,20,6,1,R,
4,5920,3,1,13,R,
5,5921,21,0,13,R,
4,5922,8,6,20,R,
8,5923,9,4,0,R,
6,5924,11,0,2,R,
4,5925,1,7,8,R,
2,5926,12,4,17,R,
8,5927,9,5,9,R,
1,5928,15,7,17,R,
5,5929,4,6,8,R,
7,5930,13,1,16,R,
4,5931,3,3,16,R,
3,5932,8,1,16,R,
1,5933,15,4,13,R,
2,5934,2,6,5,R,
4,5935,18,2,2,R,
4,5936,14,3,0,R,
7,5937,19,10,5,R,
2,5938,23,4,3,R,
4,5939,17,9,1,R,
8,5940,13,8,13,R,
2,5941,20,5,10,R,
8,5942,21,9,0,R,
2,5943,4,10,1,R,
2,5944,18,0,16,R,
6,5945,22,1,2,R,
3,5946,14,9,6,R,
7,5947,19,6,3,R,
2,5948,7,4,11,R,
6,5949,5,7,0,R,
7,5950,13,3,17,R,
3,5951,18,4,10,R,
8,5952,9,10,3,R,
1,5953,19,3,20,R,
1,5954,2,6,19,R,
7,5955,18,0,13,R,
2,5956,6,6,18,R,
3,5957,9,7,12,R,
8,5958,19,10,1,R,
4,5959,6,6,18,R,
3,5960,15,8,2,R,
3,5961,7,7,15,R,
5,5962,18,0,1,R,
2,5963,8,1,8,R,
8,5964,5,1,10,R,
7,5965,19,3,8,R,
2,5966,8,7,8,R,
2,5967,8,6,1,R,
6,5968,8,0,10,R,
4,5969,1,4,20,R,
2,5970,21,8,18,R,
4,5971,21,8,2,R,
7,5972,4,4,19,R,
3,5973,22,7,15,R,
5,5974,4,3,11,R,
4,5975,15,9,1,R,
4,5976,13,3,1,R,
4,5977,14,8,6,R,
1,5978,14,1,13,R,
2,5979,11,6,11,R,
5,5980,1,2,7,R,
5,5981,19,9,1,R,
1,5982,12,10,5,R,
7,5983,5,8,8,R,
3,5984,10,1,9,R,
1,5985,20,9,8,R,
1,5986,7,4,14,R,
7,5987,17,4,9,R,
1,5988,22,0,12,R,
6,5989,18,4,9,R,
1,5990,9,7,15,R,
4,5991,23,2,6,R,
2,5992,9,4,12,R,
5,5993,5,10,5,R,
3,5994,12,3,17,R,
8,5995,3,2,13,R,
2,5996,19,8,20,R,
3,5997,9,4,1,R,
7,5998,24,8,6,R,
5,5999,9,6,20,R,
8,6000,17,6,16,R,
6,6001,13,10,8,R,
7,6002,18,2,20,R,
7,6003,20,5,9,R,
8,6004,6,0,9,R,
5,6005,9,8,6,R,
3,6006,1,9,4,R,
7,6007,2,7,9,R,
5,6008,23,0,11,R,
6,6009,8,2,0,R,
3,6010,7,5,8,R,
3,6011,16,7,2,R,
7,6012,12,3,10,R,
6,6013,7,0,5,R,
8,6014,19,3,18,R,
3,6015,22,2,2,R,
6,6016,5,0,4,R,
3,6017,2,4,17,R,
1,6018,4,1,14,R,
4,6019,8,8,12,R,
8,6020,15,3,12,R,
2,6021,21,8,5,R,
5,6022,17,1,2,R,
7,6023,1,0,20,R,
3,6024,3,9,8,R,
4,6025,16,5,2,R,
7,6026,23,4,13,R,
7,6027,1,7,17,R,
6,6028,7,9,1,R,
2,6029,14,10,0,R,
3,6030,19,9,0,R,
3,6031,16,4,0,R,
6,6032,24,8,14,R,
8,6033,2,5,3,R,
4,6034,18,2,13,R,
2,6035,4,0,15,R,
1,6036,20,2,6,R,
7,6037,20,6,20,R,
3,6038,8,4,11,R,
7,6039,3,10,1,R,
1,6040,15,6,19,R,
1,6041,8,6,20,R,
2,6042,21,3,10,R,
4,6043,23,9,13,R,
8,6044,4,8,14,R,
3,6045,22,4,14,R,
7,6046,5,1,16,R,
1,6047,16,2,20,R,
5,6048,3,7,8,R,
4,6049,18,3,8,R,
6,6050,7,3,2,R,
